density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,repeat_index,req_id,arrival_offset_s,prompt_tokens,ttft_mode,first_latency_ms,prefill_ttft_ms,decode_ready_ttft_ms,decode_start_ttft_ms,decode_first_token_ttft_ms,decode_queue_first_token_ttft_ms,finish_latency_ms,scheduled_first_latency_ms,scheduled_finish_latency_ms,prefill_start_ms,prefill_finish_ms,kv_transfer_ms,decode_start_ms,decode_finish_ms,tpot_ms,is_short,dispatcher,replica_id,first_event_index,finish_event_index
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,2.109698,101,prefill_finish,480.3751579772793,480.3751579772793,480.8929499772794,521.0599968809515,704.9072161359913,704.9072161359913,12291.728635978627,480.3751579772793,12291.728635978627,2501.2767579778692,2590.073157977279,0.517792,2630.7579968809514,14401.426635978627,183.91669748590118,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,5.706839,92,prefill_finish,89.45286011381722,89.45286011381722,89.93378811381717,18648.31415933035,18832.64242828131,18832.64242828131,27123.601276612266,89.45286011381722,27123.601276612266,5708.705674102496,5796.291860113818,0.480928,24355.15315933035,32830.440276612266,132.4263612075299,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,2.60303,166,prefill_finish,416.1236480001771,416.1236480001771,416.90768000017715,8852.196038359529,9035.844774851234,9035.844774851234,20646.153545624606,416.1236480001771,20646.153545624606,2929.0338410087525,3019.153648000177,0.784032,11455.226038359528,23249.183545624604,184.28058605101683,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,4.549722,126,prefill_finish,805.520132095121,805.520132095121,806.1403240951213,18515.133276673645,18699.461545624603,18699.461545624603,27578.79217652879,805.520132095121,27578.79217652879,5266.2032371177,5355.242132095121,0.620192,23064.855276673647,32128.51417652879,141.61967031023664,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_02,0.53832,186,prefill_finish,87.14041003258899,87.14041003258899,88.00636203258898,167.05620977362526,277.36454132664915,277.36454132664915,11284.203511342937,87.14041003258899,11284.203511342937,538.32,625.460410032589,0.8659519999999999,705.3762097736253,11822.523511342937,173.7054265870205,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_03,0.229614,159,prefill_finish,204.6942399819791,204.6942399819791,205.4495999819791,275.20160694994547,372.1392316480574,372.1392316480574,11225.612038359528,204.6942399819791,11225.612038359528,352.49889900580047,434.3082399819791,0.75536,504.8156069499455,11455.226038359528,171.10016299077472,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_04,2.250032,92,prefill_finish,679.0018410087523,679.0018410087523,679.4827690087523,9021.545301867824,9205.194038359528,9205.194038359528,20814.823276673647,679.0018410087523,20814.823276673647,2835.939736980911,2929.0338410087525,0.480928,11271.577301867823,23064.855276673647,184.269968356341,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_05,0.715111,193,prefill_finish,118.43665497144684,118.43665497144684,119.33127897144686,210.88187287967298,327.87555786015287,327.87555786015287,11475.305091100727,118.43665497144684,11475.305091100727,715.1110000000001,833.547654971447,0.894624,925.9928728796731,12190.416091100727,176.00661278470398,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_06,0.366547,230,prefill_finish,154.6541799695715,154.6541799695715,155.70035596957143,235.20623164805738,338.8292097736253,338.8292097736253,11272.327774851232,154.6541799695715,11272.327774851232,434.3082399819791,521.2011799695715,1.046176,601.7532316480574,11638.874774851232,172.4550241125496,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_07,1.402886,171,prefill_finish,144.11543193124248,144.11543193124248,144.91994393124241,278.55181018220037,422.2869088725042,422.2869088725042,11892.99315069724,144.11543193124248,11892.99315069724,1453.1627339333893,1547.0014319312425,0.804512,1681.4378101822003,13295.879150697241,181.4756459455475,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_08,5.01184,139,prefill_finish,518.0310060328839,518.0310060328839,518.7044460328834,18421.671814575562,18606.00008352652,18606.00008352652,27343.516211711754,518.0310060328839,27343.516211711754,5443.153035072576,5529.871006032884,0.6734399999999999,23433.511814575562,32355.356211711754,139.403818705253,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_09,4.099986,101,prefill_finish,760.9097871351978,760.9097871351978,761.4275791351974,9932.868523761583,10117.112367027668,10117.112367027668,21635.953464926617,760.9097871351978,21635.953464926617,4770.669706109878,4860.895787135199,0.517792,14032.854523761584,25735.939464926618,182.86070220570366,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_10,5.32165,150,prefill_finish,298.62454807186896,298.62454807186896,299.3430440718694,18296.19008352652,18480.518352477477,18480.518352477477,27136.696463543332,298.62454807186896,27136.696463543332,5529.871006032884,5620.274548071869,0.718496,23617.84008352652,32458.346463543334,138.1329121877627,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_11,1.929305,115,prefill_finish,331.717739929579,331.717739929579,332.29287592957894,360.49997208069567,530.9764844808235,530.9764844808235,12103.549523761583,331.717739929579,12103.549523761583,2169.0932259102947,2261.022739929579,0.575136,2289.8049720806957,14032.854523761584,183.48514924501387,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_12,4.470999,146,prefill_finish,795.2042371177004,795.2042371177004,795.9063491177003,18040.871469820773,18225.19973877173,18225.19973877173,27286.592127397667,795.2042371177004,27286.592127397667,5177.857662145946,5266.2032371177,0.702112,22511.870469820773,31757.591127397667,144.46438527463897,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_13,5.467845,107,prefill_finish,240.8606741024969,240.8606741024969,241.40304210249724,18518.651621428435,18702.979890379393,18702.979890379393,27183.19290245403,240.8606741024969,27183.19290245403,5620.274548071869,5708.705674102496,0.542368,23986.496621428436,32651.03790245403,135.38345751602492,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_14,4.88212,175,prefill_finish,561.0330350725762,561.0330350725762,561.8539310725764,18367.063545624605,18551.391814575563,18551.391814575563,27363.35189472329,561.0330350725762,27363.35189472329,5355.242132095121,5443.153035072576,0.820896,23249.183545624604,32245.47189472329,140.56700545466697,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_15,3.392474,185,prefill_finish,560.6141910491397,560.6141910491397,561.4760470491397,9350.673620898984,9534.91746416507,9534.91746416507,21147.007428281308,560.6141910491397,21147.007428281308,3865.7001960696316,3953.08819104914,0.861856,12743.147620898984,24539.48142828131,184.31771574034883,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_16,3.788139,135,prefill_finish,681.7472900863995,681.7472900863995,682.4043460863995,9876.227837229413,10060.471680495499,10060.471680495499,21632.766696174072,681.7472900863995,21632.766696174072,4382.6315740612,4469.8862900864,0.657056,13664.366837229412,25420.90569617407,183.6959196710103,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_17,1.629343,212,prefill_finish,240.81304292039204,240.81304292039204,241.78549092039202,346.25036099026397,503.3561665354798,503.3561665354798,12035.023837229412,240.81304292039204,12035.023837229412,1782.3097159294077,1870.156042920392,0.972448,1975.593360990264,13664.366837229412,182.6370855662367,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_18,2.887095,120,prefill_finish,741.441945036579,741.441945036579,742.0375610365791,9303.321091100728,9487.564934366814,9487.564934366814,21099.401621428435,741.441945036579,21099.401621428435,3538.1609860364943,3628.536945036579,0.595616,12190.416091100727,23986.496621428436,184.31375828637044,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_19,3.564906,221,prefill_finish,478.0771719980239,478.0771719980239,479.08648399802405,9546.729307431156,9730.973150697242,9730.973150697242,21343.231966183226,478.0771719980239,21343.231966183226,3953.08819104914,4042.983171998024,1.009312,13111.635307431156,24908.137966183225,184.3203540430011,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_20,4.192797,132,prefill_finish,985.0606621459465,985.0606621459465,985.7054301459466,10208.629635978628,10392.957904929586,10392.957904929586,21830.52428677596,985.0606621459465,21830.52428677596,5088.044759121224,5177.857662145946,0.644768,14401.426635978627,26023.321286775958,181.5921039187083,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_21,0.075645,147,prefill_finish,90.88883199729025,90.88883199729025,91.59503999729026,91.59503999729026,174.33414954450967,174.33414954450967,10644.390644102703,90.88883199729025,10644.390644102703,75.64500000000001,166.53383199729026,0.706208,167.24003999729027,10720.035644102703,164.88743131414708,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_22,3.598687,196,prefill_finish,533.2101040332354,533.2101040332354,534.1170160332358,9697.192150697241,9881.435993963327,9881.435993963327,21487.076388990514,533.2101040332354,21487.076388990514,4042.983171998024,4131.897104033235,0.9069119999999999,13295.879150697241,25085.763388990512,184.21694122333236,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_23,5.743677,104,prefill_finish,139.91124112449234,139.91124112449234,140.4413211244928,18795.80442828131,18980.132697232268,18980.132697232268,27169.819931315153,139.91124112449234,27169.819931315153,5796.291860113818,5883.588241124492,0.53008,24539.48142828131,32913.49693131515,130.8439922349038,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_24,0.15815,207,prefill_finish,194.34889900580046,194.34889900580046,195.30086700580048,257.30736863894856,346.6656069499455,346.6656069499455,11113.427301867823,194.34889900580046,11113.427301867823,166.53383199729026,352.49889900580047,0.9519679999999999,415.45736863894854,11271.577301867823,169.62687395670116,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_25,0.899694,110,prefill_finish,275.8594029239455,275.8594029239455,276.4140589239455,383.9652812485688,514.3296730839606,514.3296730839606,11843.453620898985,275.8594029239455,11843.453620898985,1079.3227439303548,1175.5534029239454,0.554656,1283.6592812485687,12743.147620898984,179.05450530703774,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_a,4.12457,1885,prefill_finish,883.933995925333,883.933995925333,891.7590519253326,10233.611907450002,10417.823914103436,10417.823914103436,21855.33485491066,883.933995925333,21855.33485491066,4778.839296925493,5008.503995925334,7.825056,14358.181907450002,25979.90485491066,181.58942105407277,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_b,3.858801,2962,prefill_finish,832.4886398884769,832.4886398884769,844.7250878884765,10130.956894143135,10315.168900796569,10315.168900796569,21828.038110179376,832.4886398884769,21828.038110179376,4389.9330919107015,4691.289639888477,12.236448,13989.757894143135,25686.839110179375,182.76689400056625,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_00,2.175246,2242,prefill_finish,599.1802179789652,599.1802179789652,608.4675459789651,8488.419013693085,8673.42154039946,8673.42154039946,20288.264200201076,599.1802179789652,20288.264200201076,2543.214092993788,2774.4262179789653,9.287328,10663.665013693084,22463.510200201075,184.37258103918737,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,0.786536,2243,prefill_finish,252.8906870012172,252.8906870012172,262.1821110012172,281.62230335921777,405.0248586667658,405.0248586667658,11727.15428075684,252.8906870012172,11727.15428075684,803.6011609970258,1039.4266870012173,9.291424,1068.1583033592178,12513.69028075684,178.83643714683785,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,1.005053,2764,prefill_finish,399.9097790250481,399.9097790250481,411.3352190250481,446.6537860718671,583.3971581694203,583.3971581694203,12063.644860875967,399.9097790250481,12063.644860875967,1127.6799620268532,1404.9627790250481,11.42544,1451.706786071867,13068.697860875967,181.51548554381407,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,2.727991,2764,prefill_finish,734.2557629692105,734.2557629692105,745.6812029692105,9230.691700637713,9415.694227344089,9415.694227344089,21025.003246775108,734.2557629692105,21025.003246775108,3184.1916869475094,3462.2467629692105,11.42544,11958.682700637713,23752.99424677511,184.28611790839682,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,1.786233,2962,prefill_finish,344.7299639458431,344.7299639458431,356.9664119458432,407.6799728448316,572.5004057286935,572.5004057286935,12203.524894143135,344.7299639458431,12203.524894143135,1832.2455849579123,2130.962963945843,12.236448,2193.9129728448315,13989.757894143135,184.310076895286,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,2.670356,1885,prefill_finish,513.8356869475097,513.8356869475097,521.6607429475098,8918.321647224962,9103.324173931338,9103.324173931338,20714.214233468243,513.8356869475097,20714.214233468243,2951.252765984885,3184.1916869475094,7.825056,11588.677647224962,23384.570233468243,184.31082166005126,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,1.5110189999999997,2235,prefill_finish,231.86571494443342,231.86571494443342,241.1243709444334,366.707836292117,524.8009045684744,524.8009045684744,12110.314880836268,231.86571494443342,12110.314880836268,1511.0189999999998,1742.8847149444332,9.258656,1877.7268362921168,13621.333880836268,183.49386007100236,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,3.16621,2080,prefill_finish,618.7667399333936,618.7667399333936,627.3905159333935,9347.480280756841,9532.482807463217,9532.482807463217,21139.42026673541,618.7667399333936,21139.42026673541,3550.088821941666,3784.9767399333937,8.623776,12513.69028075684,24305.63026673541,184.24906228091515,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_08,3.643152,2501,prefill_finish,656.2846939260216,656.2846939260216,666.632885926022,9978.181880836268,10162.393887489701,10162.393887489701,21730.079305146202,656.2846939260216,21730.079305146202,4048.7480229080243,4299.436693926022,10.348192,13621.333880836268,25373.231305146204,183.62339725484276,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_09,1.962443,2101,prefill_finish,492.5323529449513,492.5323529449513,501.2421449449514,567.83820322006,746.1133653189311,746.1133653189311,12395.738907450002,492.5323529449513,12395.738907450002,2221.2755159439107,2454.9753529449513,8.709792,2530.28120322006,14358.181907450002,184.81094850359284,False,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,mid_b,2.109698,101,prefill_finish,433.51609299378833,433.51609299378833,434.03388499378843,598.8583653189312,783.8608920253068,783.8608920253068,12432.695914103435,433.51609299378833,12432.695914103435,2454.9753529449513,2543.214092993788,0.517792,2708.556365318931,14542.393914103435,184.90371169975788,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_a,5.706839,92,prefill_finish,87.3408269835636,87.3408269835636,87.82175498356355,18598.79126673541,18782.285195212266,18782.285195212266,27071.303845950446,87.3408269835636,27071.303845950446,5706.839000000001,5794.179826983564,0.480928,24305.63026673541,32778.142845950446,132.38300905023493,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_00,2.60303,166,prefill_finish,348.2227659848854,348.2227659848854,349.00679798488545,8800.645120518588,8985.647647224963,8985.647647224963,20597.32822681481,348.2227659848854,20597.32822681481,2863.199465008132,2951.252765984885,0.784032,11403.675120518586,23200.35822681481,184.32317353587848,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_01,4.549722,126,prefill_finish,720.225165014368,720.225165014368,720.8453570143683,18466.424220161374,18650.636226814808,18650.636226814808,27521.2879357461,720.225165014368,27521.2879357461,5182.282899013866,5269.947165014368,0.620192,23016.146220161376,32071.0099357461,141.48224555601132,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_02,0.53832,186,prefill_finish,87.95191498938948,87.95191498938948,88.81786698938947,186.31227101658408,296.3740095341269,296.3740095341269,11420.362700637714,87.95191498938948,11420.362700637714,538.32,626.2719149893895,0.8659519999999999,724.6322710165841,11958.682700637713,175.53203796283015,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_03,0.229614,159,prefill_finish,106.48841897542027,106.48841897542027,107.24377897542027,191.514689043966,288.2356107715036,288.2356107715036,11174.061120518587,106.48841897542027,11174.061120518587,249.55205994330348,336.1024189754203,0.75536,421.128689043966,11403.675120518586,171.60228799179094,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_04,2.250032,92,prefill_finish,613.1674650081318,613.1674650081318,613.6483930081317,8968.640593812212,9153.643120518587,9153.643120518587,20766.114220161377,613.1674650081318,20766.114220161377,2774.4262179789653,2863.199465008132,0.480928,11218.67259381221,23016.146220161376,184.3355254117057,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_05,0.715111,193,prefill_finish,88.49016099702567,88.49016099702567,89.38478499702569,119.58300953412686,236.3151564466723,236.3151564466723,11428.574227344088,88.49016099702567,11428.574227344088,715.1110000000001,803.6011609970258,0.894624,834.694009534127,12143.685227344089,176.70298777828066,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_06,0.366547,230,prefill_finish,88.2148880045861,88.2148880045861,89.2610640045861,151.30261077150362,254.69394089404386,254.69394089404386,11222.130647224962,88.2148880045861,11222.130647224962,366.547,454.7618880045861,1.046176,517.8496107715036,11588.677647224962,172.9816880695853,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_07,1.402886,171,prefill_finish,89.42039403915419,89.42039403915419,90.22490603915412,185.56415816942035,330.2024972307686,330.2024972307686,11850.0238675294,89.42039403915419,11850.0238675294,1404.9627790250481,1492.3063940391542,0.804512,1588.4501581694203,13252.9098675294,182.2571829587497,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_08,5.01184,139,prefill_finish,431.3925719703511,431.3925719703511,432.0660119703507,18372.730233468243,18556.942240121676,18556.942240121676,27285.629829402093,431.3925719703511,27285.629829402093,5356.978450991359,5443.232571970351,0.6734399999999999,23384.570233468243,32297.469829402093,139.2640561864664,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_09,4.099986,101,prefill_finish,678.853296925492,678.853296925492,679.3710889254917,10073.983900796567,10258.195907450001,10258.195907450001,21736.71627509878,678.853296925492,21736.71627509878,4691.289639888477,4778.839296925493,0.517792,14173.969900796568,25836.70227509878,182.23019334847208,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_10,5.32165,150,prefill_finish,210.22066197503045,210.22066197503045,210.93915797503087,18431.34424677511,18615.556253428542,18615.556253428542,27181.383374928184,210.22066197503045,27181.383374928184,5443.232571970351,5531.87066197503,0.718496,23752.99424677511,32503.033374928185,136.7193613773918,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_11,1.929305,115,prefill_finish,291.97051594391064,291.97051594391064,292.54565194391057,429.4284057286934,600.9762032200599,600.9762032200599,12244.664900796568,291.97051594391064,12244.664900796568,2130.962963945843,2221.2755159439107,0.575136,2358.7334057286935,14173.969900796568,184.61307023543554,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_12,4.470999,146,prefill_finish,711.2838990138662,711.2838990138662,711.9860110138661,17992.511200201076,18176.72320685451,18176.72320685451,27230.34846227823,711.2838990138662,27230.34846227823,5095.6087799590605,5182.282899013866,0.702112,22463.510200201075,31701.34746227823,144.34120721995555,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_13,5.467845,107,prefill_finish,153.67942700104504,153.67942700104504,154.2217950010454,18469.361253428542,18653.573260081976,18653.573260081976,27131.310961188974,153.67942700104504,27131.310961188974,5531.87066197503,5621.524427001044,0.542368,23937.206253428543,32599.155961188975,135.34296418375675,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_14,4.88212,175,prefill_finish,474.85845099135895,474.85845099135895,475.6793469913591,18318.23822681481,18502.450233468244,18502.450233468244,27305.450175127862,474.85845099135895,27305.450175127862,5269.947165014368,5356.978450991359,0.820896,23200.35822681481,32187.57017512786,140.42518669239143,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_15,3.392474,185,prefill_finish,480.05448092108554,480.05448092108554,480.91633692108553,9306.218807463216,9491.221334169592,9491.221334169592,21096.650195212263,480.05448092108554,21096.650195212263,3784.9767399333937,3872.5284809210857,0.861856,12698.692807463216,24489.124195212265,184.2254904335789,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_16,3.788139,135,prefill_finish,601.7940919107014,601.7940919107014,602.4511479107014,9833.194880836269,10017.406887489702,10017.406887489702,21585.092305146205,601.7940919107014,21585.092305146205,4299.436693926022,4389.9330919107015,0.657056,13621.333880836268,25373.231305146204,183.62339725484276,True,,,,
mid_l30,mid,30,mistral-7b-instruct-v0.2,mistralai--Mistral-7B-Instruct-v0.2,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_17,1.629343,212,prefill_finish,202.90258495791227,202.90258495791227,203.87503295791225,248.3838362921167,406.4769045684741,406.4769045684741,11991.990880836267,202.90258495791227,11991.990880836267,1742.8847149444332,1832.2455849579123,0.972448,1877.7268362921168,13621.333880836268,183.49386007100236,True,,,,
