density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_count,measured_long_fraction,request_count,short_request_count,long_request_count,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms,round_wall_ms,throughput_rps
high_l70,high,70,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.7,40.0,12.0,28.0,1515.8577385009266,3310.3877082292456,3637.5472575533786,290.970150497742,367.71365196909755,373.7677842663834,2066.873377756565,3406.9752104056533,3663.658895693079,11421.281202725368,12010.190375696402,12259.16045506252,10924.418143520597,10980.59802732896,10981.383606168383,11701.024822250474,12051.608157451847,12262.004485966172,16464.86836997792,2.4294162269022097
high_l70,high,70,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.7,40.0,12.0,28.0,1639.603044037358,3091.6378287482075,3419.664365860226,256.6994725057157,315.4120150138624,316.9575761235319,2395.4236482531996,3214.5689708035206,3420.3197645166074,11157.873695745366,11724.356812101905,11988.096872182505,11137.738330027787,11235.105873999419,11237.135759158991,11268.652534243301,11813.400804362027,11988.644657365221,15202.30283899582,2.6311952751068484
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.7,40.0,12.0,28.0,363.2203067536466,1108.1130390812177,1332.9892081191065,152.66092972888146,216.40796812425833,251.65215927991085,617.1807155042188,1211.5743006928824,1335.8228197792778,6312.319649499841,6682.216353341937,6915.866310957354,6525.8698692778125,6675.415073236218,6683.2618263340555,6018.307758014998,6702.929450091324,6918.823386661243,9986.608147999505,4.006731642447518
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.7,40.0,12.0,28.0,1592.6236412633443,4762.043936279952,5285.289897673647,281.5578142472077,371.1670754448278,379.36079199425876,2789.914717490319,5095.776878291508,5285.912321772776,9908.474606505479,10291.451060667168,10700.588184631779,9905.901646750863,10192.07163352985,10194.488736904459,9910.168574991985,10557.715179419029,10701.221675972338,14223.109747486887,2.8123443081488997
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,1604.5658345101401,4861.971724621253,5290.895872799156,283.0703025101684,375.6117381853983,383.96795248263516,2797.1266285167076,5171.396661284962,5291.957308859273,9952.819815749535,10373.989084459026,10736.007064929872,9939.342083001975,10224.07475898508,10226.61937516852,9952.819815749535,10594.638612979907,10736.660213415453,14269.557585503208,2.803170347393431
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.7,40.0,12.0,28.0,1669.3880757520674,4760.385997337289,5137.987797451497,272.72064275166485,552.3408689623466,778.9272442297081,2800.558377726702,5027.11263417732,5142.699508233054,9942.450672242558,10241.241219110088,10644.319911556377,9891.15921575285,10132.091708257212,10142.740308727953,9937.046459497651,10444.185219868086,10651.18778323551,14312.104730983265,2.795588500355974
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.7,40.0,12.0,28.0,1539.035527734086,4712.182714857045,5197.127504178206,244.60021675622556,341.27360247657634,369.3795602678438,2775.5450912663946,4959.667754595284,5204.258278277121,9777.252968982793,10133.113985924865,10567.704543412547,9802.212932496332,10087.918021838414,10090.261565640394,9769.035476754652,10396.866385728936,10575.010306671611,14041.743384499568,2.848686562052424
high_l70,high,70,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.7,40.0,12.0,28.0,2078.0810622527497,4506.306912898435,4760.04532102932,277.56298550229985,376.1736231041141,385.12974145123735,3101.675787969725,4590.635070292046,4771.754004709364,10073.69400873722,10794.821547239553,11189.702941190917,10407.607806264423,10683.746917679673,10687.126043708704,9922.545298497425,11059.38862299663,11190.86216620868,13669.346979993861,2.9262910011388534
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.7,40.0,12.0,28.0,322.6719990198035,686.7184633156285,808.8415986485779,147.25578601064626,188.3098947844701,256.8900777617819,476.0112599906279,743.954347865656,816.8255522893742,5808.125832249061,6055.049019012949,6162.9055368187255,5867.21877650416,5912.737537693465,5916.1746167362435,5652.926316499361,6113.70692338387,6169.033837634779,9556.14149098983,4.1859755183154626
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.7,40.0,12.0,28.0,982.0524492388358,2426.5000054816483,2597.601769834291,173.0264982325025,225.7801711180946,232.41413863026537,1364.7554357739864,2485.7696220453363,2616.9269555737264,7487.480209500063,7910.09956135531,8050.917004731891,7448.456184778479,7583.225947341998,7598.367680765514,7518.912984742201,7918.574949551839,8068.624846972234,11480.81089151674,3.4840874187085147
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,991.7232742591295,2482.9387250036234,2710.4927872522967,171.82883026544005,225.14752654533368,232.89501281746197,1523.4286180202616,2511.8140686448896,2730.6213025475154,7471.01697549806,7881.919036942418,8027.829491485318,7420.76284076029,7584.941580338636,7587.887758280558,7494.299955738825,7890.635270840721,8044.703664565168,11451.435390510596,3.493018368100996
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.7,40.0,12.0,28.0,958.5081252589589,2386.4176156377653,2646.6190229394124,171.4949592424091,215.41218242782634,218.42132710211445,1506.2361032760236,2484.5686390210176,2671.982872800727,7432.1990382741205,7814.705970714567,7965.396787908685,7363.525903507252,7519.250635534991,7521.217379488226,7447.43091800774,7838.258877568296,7982.8255976332,11398.85402400978,3.5091590617095076
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.7,40.0,12.0,28.0,980.8488475100603,2430.5745013261912,2658.0283151907497,169.98629375302698,223.13496658753138,230.8031276575639,1512.9468829982216,2471.041431289632,2689.0984489631956,7486.123567490722,7874.290906978422,7988.514092439145,7393.833217487554,7537.9438421136,7540.44173836126,7516.821458979393,7879.750407789834,8006.264814756869,11481.04766898905,3.4840322962485875
high_l70,high,70,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.7,40.0,12.0,28.0,952.635245732381,2335.206499203923,2657.220101803541,170.58436849038117,225.61523427721113,227.65967997838743,1933.2078517472837,2370.6963189149974,2657.4875720217824,7810.180126252817,8275.333461666014,8417.649870597234,7822.223324998049,7972.560046345461,7974.260678392893,7722.857754240977,8301.834986338508,8435.319238253578,11182.40153545048,3.5770530512131096
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.7,40.0,12.0,28.0,301.38516623992473,563.1604263442568,709.2097515281057,132.16173925320618,184.3746860686224,208.74954161874484,411.5806642366806,578.2593047013506,720.885514288093,5146.948579975287,5426.508866949007,5496.046088203439,5217.756273748819,5285.536921792664,5286.778340486344,5040.594424732262,5448.173171648523,5498.827209522133,8899.159606022295,4.496002864266753
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.7,40.0,12.0,28.0,787.556570241577,1871.9924367818749,1899.9870370025747,128.30561499868054,181.86194965092,184.87975996133173,1180.451728272601,1893.884197573061,1899.9870370025747,6516.589308768744,6863.094929754152,6975.827650392894,6511.104987017461,6598.695486347424,6599.867706288642,6529.816746769939,6922.32928579906,6978.18998089293,10288.119811506476,3.8879851526816087
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.7,40.0,12.0,28.0,815.5025672458578,1895.1679461053573,1956.24985087401,130.46572302118875,187.15769849950448,210.53945053863572,1213.9494555158308,1896.5829970460618,1966.9763289191178,6528.34876650013,6881.46547654469,6995.326587809832,6525.847371769487,6615.917414208525,6616.783731605392,6540.189852996264,6947.606878570514,6998.429714788799,10282.922907004831,3.88995060084119
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.7,40.0,12.0,28.0,799.8252882534871,1862.9628653929103,1912.9261647822568,127.25809177209157,183.43001961766277,198.66992687719176,1195.2446699870052,1878.1596586370142,1918.2288123836042,6466.040371742565,6804.701054736506,6919.626997731684,6462.929667250137,6543.656252007349,6544.810613631853,6464.311143019586,6867.453026448493,6922.134283974592,10209.500867000315,3.9179483256526217
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.7,40.0,12.0,28.0,816.4571255038027,1818.3444129448617,1933.4834345176932,146.574465019512,198.93071468104608,214.4172876229277,1168.658677226631,1875.813225354068,1938.2753009782755,6802.376702253241,7098.992984378128,7250.926229258475,6739.836619992275,6799.423658414162,6806.95914819109,6868.915688013658,7163.752444347483,7252.515285336121,10736.758295504842,3.7255192930531784
high_l70,high,70,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.7,40.0,12.0,28.0,807.8235100256279,1868.890943005681,2057.308903487865,130.35256924922578,182.00352474523243,211.12345270521473,1378.146949748043,1870.7069117081119,2069.220754725393,6820.455175242387,7179.190551352804,7288.288001200999,6821.40981273551,6906.478027434787,6907.309376273188,6750.8956460224,7237.833982228767,7291.202658516704,10063.322945992695,3.9748313260561305
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.9,40.0,4.0,36.0,385.90423700225074,704.3031796405558,833.5317363505601,146.86749974498525,183.90874104225077,197.33052244933788,401.0684727691114,723.9192142442334,836.1256401098217,4948.588371727965,5874.176627246197,6083.170733419538,5813.4178817563225,5854.138822332607,5868.83048230462,4512.8976609848905,5874.400312502985,6083.570186399447,8997.16231651837,4.4458478384031315
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.9,40.0,4.0,36.0,1658.402675500838,2996.204254394979,3178.3310984945274,166.05151424300857,166.64800553990062,166.66976119129686,1747.7430064900545,3009.4874019996496,3183.2823316726717,7815.297497741994,8253.47184650309,8393.79633180186,7991.4551394904265,8024.266584200086,8036.482996371924,7616.228290760773,8264.411458498216,8398.22516664135,11880.62052350142,3.3668283471429663
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,1731.864949251758,2984.3459740222897,3260.415093280317,173.8132892496651,174.98858886247035,175.15221844572807,1862.5413477566326,2989.518778020283,3268.31321556092,8087.838300023577,8461.01515898481,8582.441750045691,8146.46479851217,8167.499490635237,8174.88394054526,7907.217352767475,8465.541218989529,8586.000150245673,12156.598327012034,3.290815829123631
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.9,40.0,4.0,36.0,1647.2232084925054,2913.8876341545256,3033.5077835412812,165.2650900068693,174.19539529364556,177.63994161854498,1817.9510965273948,2917.033612742671,3039.808148461452,7548.3087272587,8026.70499853557,8170.8836057569715,7778.908356500324,7813.608372453018,7826.784570496238,7281.221791738062,8041.811878734734,8175.0847735776915,11530.433867505053,3.4690802315169904
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.9,40.0,4.0,36.0,1651.9081199949142,2856.144607436727,3124.999973846425,166.35465175204445,170.2403004601365,171.5320313538541,1823.4072877385188,2910.3484470251715,3128.5011303276406,7590.075720261666,8109.700202595559,8263.119619054196,7866.377989004832,7900.588305690326,7913.783713554731,7087.070459252573,8124.607477002428,8267.395394893538,11663.123205507873,3.429626302705702
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.9,40.0,4.0,36.0,1903.6752317479113,2835.523555788677,2962.5391588028288,171.01839475799352,171.69500075397082,171.8215760833118,2184.200351999607,2847.837504989002,2964.294666724163,7948.168566494132,9138.384499397944,9345.76762558514,8914.936022745678,8940.291106051882,8949.13317582017,7230.696605503908,9192.876578992582,9350.149043164856,11835.950954991858,3.379535254555603
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.9,40.0,4.0,36.0,538.4336652350612,931.3973403710406,1194.0032907837303,262.3713484936161,302.06288303015754,313.0351650342345,581.1336267361185,945.6887839769479,1197.138982443721,8777.065048765508,9159.411967385677,9431.604907342698,9039.97623475152,9091.504617242026,9098.915182362252,8645.619305258151,9177.10269698,9437.413221562747,12754.785589990206,3.1365503611364733
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.9,40.0,4.0,36.0,2750.9968807571568,4887.825002204045,5320.095609793207,267.38624651625287,298.13493154069874,303.15431968221674,2989.285142495646,4898.445270999218,5328.820857353276,12362.004732756759,12979.964419163298,13156.08101204387,11586.838837742107,11588.50420511153,11589.03378257848,12441.258934006328,12986.801915743854,13160.214880964486,17338.1514440116,2.3070510301619978
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,2796.3310877385084,4870.988561230479,5298.350980376126,262.3317230027169,297.0550067460863,302.5879203158547,2940.431720999186,4881.498908245703,5307.363788696239,12222.850789505173,12719.180261483416,12929.322669343092,11515.359840748715,11517.731159579125,11518.424131587672,12295.854924508603,12726.498201489449,12931.989155104384,17111.49780152482,2.337610669003157
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.9,40.0,4.0,36.0,2738.499137267354,4830.6330627412535,5275.628607904364,268.3797615027288,301.0406156186946,304.8497399833286,2969.202329244581,4841.841641755309,5284.296317504777,12189.182650239673,12729.817008267855,12924.462767503574,11468.535328502185,11477.554560702993,11478.78801681567,12253.899292234564,12743.521247262834,12927.399353144574,17085.991609463235,2.341100369948707
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,Sarathi,2,0.9,40.0,4.0,36.0,2895.009055486298,4993.619638192467,5537.805721801997,293.64928448922,311.86884848284535,311.86884848284535,3102.561545500066,5082.528705010191,5546.550155921432,12866.230804269435,13771.147055577603,14056.000638138212,11980.641234244104,11987.228925823001,11989.176232104655,13013.67858874437,13778.490819982835,14062.708541097527,18257.599396514706,2.1908696288927723
high_l90,high,90,gemma-2-9b-it,Gemma-2-9B-IT,vLLM,2,0.9,40.0,4.0,36.0,3003.353674255777,4494.854977025534,4725.043594383751,265.3847569890786,295.07823669700883,299.05269367736764,3086.0923247528262,4550.083779016859,4726.56002388394,12681.603507502587,13307.478935652762,13515.121779220062,12789.534203737276,12793.422138897586,12794.353609741374,12566.825902991695,13330.743472251925,13516.041262479848,16741.463298996678,2.389279722294498
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,CUCUMIS,2,0.9,40.0,4.0,36.0,792.4176387459738,1241.0679828666616,1391.3968417569413,228.52144249191042,250.6722004909534,250.6722004909534,858.8016249996144,1271.7021842545364,1392.6138435766916,6590.282704986748,7491.405379987555,7754.8214160927455,7398.311789977015,7494.9112165981205,7511.964005667542,6521.507021505386,7453.988557230332,7760.333138493297,9999.73253099597,4.006516853878061
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,CUCUMIS-II,2,0.9,40.0,4.0,36.0,4028.1488152540987,7625.2384446095675,8164.652208327607,231.45599075360224,284.08993576304056,288.2567006390309,4257.912778528407,7632.702547009103,8189.654377267288,12526.935462257825,12724.694518159959,12968.921035258973,12126.183811255032,12178.952015348477,12196.915508331731,12566.619009012356,12731.654394752695,12977.922279438644,17319.700515974546,2.3119755297849993
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,4021.781966497656,7611.956893836032,8690.269731002336,241.88653824967332,279.6625859919004,279.6625859919004,4253.147181516397,7620.111305252067,8711.871688642714,12895.062782015884,13244.991182093509,13792.140032045718,12155.256842743256,12200.685188293573,12207.82214527455,12920.188146745204,13254.613026510924,13804.116943884583,18394.056254503084,2.1746842979790593
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,Chunked prefill,2,0.9,40.0,4.0,36.0,3813.572977989679,7262.374336353969,7857.682835389569,224.02755949588027,282.299945410341,289.74501100194175,4179.90962973272,7301.520493754651,7869.942561349308,12248.608438996598,12429.123326102854,12567.976843255456,11888.70543675148,11930.292247151374,11941.593865176837,12269.491340019158,12430.9586724994,12572.253679073765,16830.589110497385,2.3775053823891668
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,Sarathi,2,0.9,40.0,4.0,36.0,3861.9318960118107,7471.541587883257,8253.573217963276,232.77071925986093,282.86050268798135,289.74067535309587,4181.226145257824,7477.5709872628795,8265.217458123516,12482.377851760248,12663.629993333598,12827.480998192914,12095.667331494042,12132.754010692588,12144.052254116687,12511.041291494621,12674.412118518376,12834.980543353595,17151.631968998117,2.3343402912416646
high_l90,high,90,gemma-7b-it,Gemma-7B-IT,vLLM,2,0.9,40.0,4.0,36.0,4196.473472009529,6922.719599222182,8933.35437634436,227.6277639757609,284.2158485407708,291.17565245804144,4498.200080503011,7000.1573522313265,8938.629527643207,13131.316452490864,13751.96521487378,14069.830713493284,13552.549621483195,13605.935262897401,13622.224602388742,12984.446382251917,13825.625426266924,14070.59770267224,17937.64673100668,2.2302756163463373
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS,2,0.9,40.0,4.0,36.0,483.7384202692192,875.5523444880964,1031.8440443373402,153.80206248664763,181.76753626321442,189.56685009994544,510.5404595233267,882.4076265009353,1035.8648816370985,6117.616340488894,6666.207798290998,6734.620223088714,6439.038117008749,6487.448648177087,6505.152823453536,6040.192970991484,6690.516117494553,6734.694393847894,9651.501707994612,4.151240074351328
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-II,2,0.9,40.0,4.0,36.0,1994.1581045131898,3679.260292640538,4073.5781468253117,178.20054301409982,186.20061056572013,187.95910881017335,2252.8591077571036,3704.2961292463588,4080.1666497660335,8791.259744000854,9065.514478794648,9204.760614091938,8719.500264531234,8759.979124204256,8773.03085561376,8812.319346499862,9076.714701994206,9209.305611571472,12750.519164517755,3.1371302347881995
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,2138.7699885235634,3747.1448888041778,3973.746323270607,180.44240248855203,187.11564819095656,188.14764651295263,2391.5645350061823,3800.0012039992725,3977.454054830014,8884.581203994458,9148.747056050343,9266.101994310739,8778.38047676778,8816.383276949637,8828.482220892329,8922.873744260869,9149.998658234836,9270.698617148446,12849.380277475575,3.112990833115041
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Chunked prefill,2,0.9,40.0,4.0,36.0,1988.3338124927832,3658.9046050648903,3981.986305688042,180.18774274969473,186.08542439469602,186.92921813722933,2246.4244422590127,3683.7426992569817,3995.186638028826,8745.08916749619,9017.531887764926,9156.617599633755,8670.975380475284,8711.966533222585,8726.664962262439,8765.551595992292,9027.484088772326,9161.140160594368,12690.338819491444,3.1520054907709047
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,Sarathi,2,0.9,40.0,4.0,36.0,1992.3731992312241,3656.0593292932026,3976.5848325155093,182.3943154886365,186.91797553910874,188.6628158442909,2249.610049490002,3680.0955564831384,3989.8071085146507,8751.971719495486,9019.528403235017,9161.54274456785,8669.70233048778,8711.31501873897,8727.365627064428,8771.832114245626,9031.639786247979,9166.015093127498,12695.13614551397,3.1508130200840774
high_l90,high,90,mistral-7b-instruct-v0.2,Mistral-7B-Instruct-v0.2,vLLM,2,0.9,40.0,4.0,36.0,2365.5926630017348,3358.006150519941,3509.479010545183,179.17112000577617,185.88713348435704,187.32360638241516,2393.9130905200727,3358.006150519941,3512.588730745483,9402.580062742345,9985.013512952719,10145.154228453757,9626.325288263615,9655.440199701115,9665.330688764807,9260.70919225458,9988.02778875688,10149.276375892805,12628.550224500941,3.1692304760104033
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS,2,0.9,40.0,4.0,36.0,348.37490299833007,644.3735951877898,763.5266904026503,125.25753299996722,169.77491270226892,186.73005167773226,377.13995325611904,652.8192559926538,765.0786788231926,5130.66202797927,5539.659689107793,5661.945686545223,5403.653082015808,5449.0919230738655,5465.948311021202,5081.776911232737,5592.328533515683,5662.011272646487,8952.822531980928,4.467876084700432
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-II,2,0.9,40.0,4.0,36.0,1549.776177984313,2771.4616104698507,2974.286776375666,132.72398975095712,160.85684277350083,171.37421149935108,1652.9266877332702,2801.696500260732,2977.7945571564487,7717.398420252721,8073.921800206881,8155.25375138066,7770.006659251521,7799.17736701027,7810.265110057953,7589.0474664920475,8083.801125001628,8156.30455888022,11300.260573014384,3.539751728565091
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,CUCUMIS-Strict,2,0.9,40.0,4.0,36.0,1613.4446700161789,2808.3103722310625,2990.8596557486453,147.75930703035556,165.98390969156753,172.99999090115307,1688.543182259309,2845.7059070351534,2993.845432747912,7739.456101000542,8103.527775994735,8203.597669156734,7810.1889982499415,7840.940784584382,7851.476151642564,7659.969069500221,8110.353869997198,8204.718537756708,11304.289145977236,3.5384818451695104
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,2,0.9,40.0,4.0,36.0,1597.1903342579026,2741.2809444445884,2943.712501930422,129.86904925492126,159.54389060498215,170.80073681252543,1668.8535630091792,2756.300026245299,2946.841364350985,7621.467504533939,7990.243558675866,8063.879360544088,7684.788405502331,7716.17463081202,7728.134827291069,7507.3732745076995,7994.222459485172,8064.559234383341,11180.450067971833,3.5776748388163506
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,2,0.9,40.0,4.0,36.0,1619.1765705298167,2779.0715088136494,3013.3982481530984,161.83707398886327,166.5445442806231,167.9970198139199,1683.7909387395484,2824.8970200074837,3016.6565726525732,7957.136448472738,8277.791143697686,8382.124689894263,7957.136448472738,7979.32178369374,7987.878984421841,7956.304804523825,8285.89874249883,8384.364693856332,11753.065315511776,3.4033939511227045
high_l90,high,90,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,vLLM,2,0.9,40.0,4.0,36.0,1784.427372753271,2617.3795846349094,2746.8860238490743,130.27532899286598,159.84563133097254,171.14107606117614,1930.17430875625,2619.660925032804,2749.377424888371,7963.972660014406,8592.858218410402,8667.784602144093,8287.431423756061,8319.114300303045,8331.277648827818,7792.912272227113,8598.369226019713,8668.587904285232,10890.825963491807,3.6728198920239086
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS,2,0.1,40.0,36.0,4.0,144.30645224638283,161.45935099630162,429.37139606743585,144.0406902693212,149.87440999539103,153.3203076091013,393.8645504968008,432.23322920966893,440.8187286363682,4626.928676487296,4747.193717566552,4918.402709488291,4626.928676487296,4744.47477326612,4753.516366038821,3304.289761246764,4924.4126510981005,4965.196272060857,10323.877402028302,3.874513526065266
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-II,2,0.1,40.0,36.0,4.0,143.18026875844225,188.5655404854337,605.0637635870952,143.00326397642493,151.03617875138298,159.5258507397375,505.24181849323213,619.1401864547515,661.3694550577202,4591.662033999455,4658.334707835456,5078.968060979387,4591.662033999455,4655.442943767412,4659.84222106199,3407.455289241625,5089.155155222397,5119.716437951429,10310.975397005677,3.8793875451483695
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,CUCUMIS-Strict,2,0.1,40.0,36.0,4.0,142.6295012497576,188.0440246022776,593.2595633840536,142.19756849342957,145.74561624613125,158.92443211487262,499.4813952362165,606.324362984742,645.5187617868069,4542.187666505924,4607.765884959372,5027.99912137416,4542.187666505924,4607.295611509471,4609.0404293863685,3370.0309385021683,5037.800574747962,5067.204934869369,10223.225917521631,3.912677144270143
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,2,0.1,40.0,36.0,4.0,137.7062437532004,173.4770671406299,577.3353786653023,137.21522825653665,141.67650626040995,145.23435322771547,486.16116876655724,589.9622235476272,627.8427581946016,4407.216235500528,4462.656268352293,4873.343844589253,4407.216235500528,4461.802806486958,4463.973111387168,3266.4328785031103,4883.4170287969755,4913.636581420142,10112.634174991399,3.9554482411765477
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,2,0.1,40.0,36.0,4.0,141.2362942501204,177.1660024736779,589.0986413502832,141.09147450653836,144.10834273439832,148.76419085048838,500.707141996827,601.7211759986822,639.5887799438788,4519.500550508383,4572.082128401962,4990.971611182322,4519.500550508383,4571.463907996076,4575.606538433931,3343.1427042378346,5001.154989638599,5031.705125007429,10243.642877001548,3.9048680714063604
mid_l10,mid,10,baichuan2-7b-chat,Baichuan2-7B-Chat,vLLM,2,0.1,40.0,36.0,4.0,141.24257500225212,184.7539253270956,597.705028078053,140.5190277582733,145.60821175109595,155.52189500886016,495.510616019601,611.3105547847226,652.1271349047311,4508.15356723615,4580.270600793301,4995.787643719814,4508.15356723615,4577.04216199636,4582.261934007693,3358.182240262977,5005.748375086114,5035.630569185014,10220.45004949905,3.9137250723307444
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS,2,0.1,40.0,36.0,4.0,245.82116925739683,250.53953004535288,659.4413981289835,245.47498200263362,249.29927701305132,251.4261083357269,391.2402697606012,678.4669780987315,735.5437180079753,8000.461209274363,8027.094508547452,8181.432011258439,8000.498614273965,8024.977825261885,8031.771612528246,5104.42603752017,8193.469927739352,8268.75186840538,13808.661964983912,2.8967525395442846
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-II,2,0.1,40.0,36.0,4.0,241.52161749952938,297.3512452532311,1004.2259482649387,241.22402525972575,244.24378473486286,248.30163447040832,846.6096902411664,1026.5391105145682,1093.4785972634563,7859.874550267705,7869.145375463995,8611.53135846951,7859.874550267705,7868.121955238166,7870.440009374579,5561.963913234649,8633.49179821089,8699.373117435025,13659.641372505575,2.9283474776720855
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,CUCUMIS-Strict,2,0.1,40.0,36.0,4.0,244.72672573756427,303.79393945331753,1015.014403607638,244.36128449451644,248.50212251476478,254.91379400336882,854.6831625135383,1037.4783991923323,1104.870385946415,7977.058922770084,7993.908252345864,8739.594820321072,7977.058922770084,7991.161804500734,7996.246151966625,5643.005922262091,8762.905608897563,8832.837974627037,13802.517183532473,2.8980377497781307
mid_l10,mid,10,gemma-2-9b-it,Gemma-2-9B-IT,Chunked prefill,2,0.1,40.0,36.0,4.0,243.04678551561665,298.21950953046394,1013.4171729747321,242.88666727079544,245.29318149143364,248.65495100384578,851.4989164978033,1035.6696402159287,1102.427041939518,7998.915771517204,8017.458460538182,8755.896302124893,7998.915771517204,8015.846415015403,8018.275463693135,5640.303890249925,8779.405613560812,8849.933547868568,13805.279212479945,2.8975239130879213
