density,density_level,target_long_fraction_pct,model_key,model_label,method,repeat_index,round_wall_ms,throughput_rps,source_json,request_count,short_request_count,long_request_count,measured_long_fraction,all_ttft_p50_ms,all_ttft_p90_ms,all_ttft_p99_ms,all_completion_p50_ms,all_completion_p90_ms,all_completion_p99_ms,short_ttft_p50_ms,short_ttft_p90_ms,short_ttft_p99_ms,short_completion_p50_ms,short_completion_p90_ms,short_completion_p99_ms,long_ttft_p50_ms,long_ttft_p90_ms,long_ttft_p99_ms,long_completion_p50_ms,long_completion_p90_ms,long_completion_p99_ms
mid_l50,mid,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,10886.65568397846,3.674222935043928,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,336.0574319958687,739.491777564399,868.1627277412917,5226.487323030597,5641.33212439483,5812.988906971877,145.7472185138613,214.06564712524417,231.47623799741268,5278.951539512491,5462.681228801375,5485.031017165165,668.1071725033689,768.1013165216428,868.2309981330764,4437.911505490774,5698.018451122334,5828.480450565694
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,11287.11158997612,3.5438650252668076,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,611.2819100089837,1348.312291072216,1470.5035791156115,6245.669973985059,6637.991401588079,6781.400120848557,143.32751152687706,175.06824611336924,200.68259445368312,6403.990386024816,6446.132240421139,6474.409780088463,1089.792505488731,1441.3222127128392,1470.7093039952451,5679.228314984357,6673.670648800908,6786.569853209658
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,11311.045503010973,3.5363662880988405,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,625.9749995078892,1353.9157770981546,1469.824038700317,6274.504916975275,6668.885724997381,6839.81597353355,144.67986903036945,177.12175099295564,201.59066296822857,6437.7454794885125,6525.661706109531,6547.228601027164,1093.2210664905142,1436.234168818919,1471.0033781832317,4980.689349002205,6712.112522823736,6845.076607215451
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,11197.01502105454,3.572380667953483,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,613.2999660039786,1347.927322238684,1467.8968912485288,6209.534890484065,6576.395534572657,6744.026654430199,141.69504898018204,175.07159180822782,202.2716622130247,6347.092957003042,6422.111766797025,6444.585144320154,1088.0252764909528,1433.4910731005948,1468.1249902496347,5598.805121990154,6620.489570288919,6748.446242904756
mid_l70,mid,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,11336.62049099803,3.528388379214286,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,626.6996224876493,1361.4762778335717,1481.5425900783157,6296.657078957651,6684.110384696396,6847.916660619667,144.7876684833318,178.51632349775173,200.77808212314267,6437.276678509079,6531.943047617096,6551.1555210797815,1091.1419040057808,1439.9010280205403,1481.9839174457593,5725.074265035801,6708.491628599586,6853.007128423778
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,12387.15696404688,3.2291509759743944,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1321.6012740158476,1999.5106390328147,2130.598577350611,7147.926860518055,8099.546379008098,8250.746140907286,158.8549620064441,172.7896475873422,178.03614392702002,7786.3354584842455,7820.293790398864,7832.786199552356,1437.8667809942272,2029.736843018327,2131.3728876702953,6235.465961479349,8118.850878992816,8252.507779787993
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,12022.712779988069,3.3270361466657024,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1364.6443165198434,1997.2956180106848,2145.5897034873487,6823.0575709894765,7952.977483079303,8119.599790000939,149.73958348855376,171.09413372236304,179.25484080042224,7719.31298499112,7754.987117624842,7767.960198598448,1387.3411089880392,2007.103173993528,2145.88507184817,5684.119440469658,7999.712467484642,8122.664633279783
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,12409.951639012434,3.2232196517393636,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1330.4792779963464,2013.2195581740234,2147.5870391959324,7315.702180494554,8113.920626655454,8265.374596572365,158.7027980131097,176.2873524101451,183.02857524366118,7806.511513015721,7843.998785718577,7857.769593282719,1450.0565215130337,2041.7662749823648,2148.718011076562,6841.876727965428,8138.156313478248,8267.30549641361
mid_l90,mid,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,12234.025897982065,3.269569668525696,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1280.8933620108292,1945.3940031991808,2153.837322720792,7137.187521526357,8042.075355519773,8139.830308109522,146.80367149412632,168.32502668257803,176.28138965112157,7741.672976495465,7775.231384794461,7787.70656847686,1416.1197304783855,1981.3019879802596,2156.292827881407,6623.98107649642,8057.869593525538,8143.049779068679
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,8727.104165009223,4.583421859495787,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,138.1303780071903,192.85150111536538,601.3472293823723,4410.706851485884,4505.104150017723,4909.58685864287,137.5932350056246,141.18245849385858,162.49198714795057,4410.706851485884,4504.8632270190865,4506.2596508534625,484.73494200152345,617.7823252219241,667.0876127405791,3307.1494990144856,4920.0678631837945,4951.510876806569
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,9371.946160041261,4.268056956040376,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,159.9732585309539,215.81857226556212,682.2328721813391,5104.051912494469,5207.962573796976,5656.604478721856,159.67606101185083,171.8698950135149,183.67168796248734,5104.051912494469,5206.849490001332,5215.622714953497,562.949789018603,698.7974459771067,748.4911673644092,3804.3470905104186,5668.232883088058,5703.118096186663
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,8686.939413950313,4.6046136727699745,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,137.6522394712083,184.6035885391761,589.7263990022474,4385.222833021544,4496.062891476322,4867.446077676141,137.23544901586138,144.82834248337895,156.88957704696804,4385.222833021544,4494.271024537738,4496.258141705766,489.0221834939439,603.4639163815882,644.6764685196104,3276.1789615033194,4876.9664799037855,4905.52768658672
high_l10,high,10,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,9356.964775011875,4.274890518645694,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l10/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,159.54389097169042,218.32587463432037,681.4550031319958,5083.559555991087,5199.062975862762,5644.19063391455,159.2555459938012,171.0165940457955,186.15641582000535,5083.559555991087,5196.8214605003595,5199.164666002616,563.8456130109262,697.3609904118348,745.0789522513514,3806.0707745025866,5653.031075705076,5679.552401076653
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,8734.229662979487,4.579682644428529,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,167.39036250510253,673.69157418143,799.5233644067775,4612.06111300271,5010.586967982817,5283.9618081302615,142.65419248840772,193.5037838120479,198.5909605480265,4612.06111300271,4974.4326241954695,4975.0172809453215,619.3403289944399,786.0023315355647,800.6452121154871,3593.152599991299,5234.739004069706,5301.29732381145
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,9387.447970046196,4.261008969384803,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,190.8722674997989,720.7269634236582,859.3209148390451,5249.029518978205,5689.053018495906,5901.034801367787,165.4064810136333,203.9534670067951,216.87145188858267,5249.029518978205,5537.1227262949105,5542.525849250378,680.8639584924094,842.7694487152621,862.4804967251839,4614.22474149731,5859.32185719721,5916.974186651059
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,8694.565703975968,4.60057481441635,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,166.76473250845447,672.507393208798,796.8962809396908,4598.019868513802,4984.38839581213,5274.084096562583,142.3958594969008,192.40264199324884,199.72211929794867,4598.019868513802,4966.668032808229,4971.723798156017,622.358954482479,782.3842148936819,798.4456480620429,3579.7587764973287,5219.088636012748,5294.073104488198
high_l30,high,30,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,9354.471495957114,4.276029919732772,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l30/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,189.79928648332134,721.0845719964709,854.4895027915481,5228.634810511721,5670.55994340335,5885.991014766623,162.36732149263844,203.63228329224512,216.87358929950278,5228.634810511721,5523.635472502792,5524.932587968651,679.6140985097736,838.0120804882608,857.7527686685789,3990.7281344931107,5845.131729642162,5901.283711754368
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,10050.023554998916,3.9800901740278873,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,383.07983049890026,902.1447937877383,1056.9730084831826,5908.278647519182,6201.564653479727,6484.546044806484,180.74400501791388,244.13139396347106,244.13139396347106,6035.872551496141,6144.26915209624,6145.726786321611,783.0231120169628,961.885106394766,1069.1030020802282,4082.493687485112,6335.939186904579,6501.588637207169
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,9578.083036001772,4.1762010049035245,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,361.0088370041922,916.165156516945,1038.1933213805314,5594.946688506752,5843.87379771797,6149.306855350151,169.5944709936157,242.28263000259176,242.28263000259176,5718.841674504802,5843.460131401662,5844.111730778823,778.4280049963854,982.5882031000219,1051.207449369831,3781.8997135036625,5982.511397113558,6164.817442360218
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,10090.267288964242,3.964216096014437,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,384.2976685264148,943.6394514166751,1055.3668958734488,5935.539306490682,6230.944641091628,6512.501762669999,177.4945129873231,244.26714604487643,244.26714604487643,6064.103738521226,6172.023428918328,6173.730779768084,787.4796114629135,1015.4895381943788,1067.6089092640905,4675.24175249855,6365.247788740089,6529.343996664975
high_l50,high,50,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,9638.250514981337,4.150130766763687,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l50/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,364.31764252483845,928.3421831321903,1050.0563890777994,5685.970800492214,5890.699074987788,6217.080731598544,165.29071450349875,248.23141703382134,248.23141703382134,5759.727117983857,5871.337043703534,5872.288577159052,782.6201589778066,995.1373260177206,1063.8571546750609,5312.456887506414,6145.876972697442,6217.980191800161
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,10516.45361399278,3.8035635840943156,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,829.910533502698,1823.9032436977143,1998.2807640044484,6522.685511037707,6829.727746604476,7039.275787294027,152.9563440126367,210.55353183182888,211.3420350360684,6624.603302014293,6751.05118319043,6757.73784015968,1226.1877409764566,1909.7792963963002,2008.5892870847601,4921.595850988524,6869.276483805152,7047.0607810613
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,10649.902414006647,3.7559029599550504,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,814.59901900962,1887.0909410412423,1967.3850942240097,6635.373112512752,6862.310442101443,7084.88797666796,155.3515974956099,203.9754689380061,207.76783133100253,6666.777402511798,6794.7783888550475,6802.041592778987,1212.7142914687283,1944.5256799925119,1968.9875793852843,6319.050578516908,6908.138145372504,7092.727769390331
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,10506.95753999753,3.8070012035100893,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,830.4309215163812,1829.7909176675603,2087.957520612981,6513.542748027248,6825.807531253668,7041.991526870988,152.92990251327865,192.772678041365,206.2322298582876,6626.402997993864,6760.390241956338,6767.7846279449295,1220.533579471521,1855.134551122319,2093.306861051824,4923.401521489723,6846.928889094852,7049.243681984954
high_l70,high,70,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,10638.500811997801,3.7599282743757585,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l70/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,12.0,28.0,0.7,839.4093120004982,1840.4166752065066,2053.646096944576,6628.059102513362,6884.194888197817,7121.736992766382,153.65815747645684,179.8426294932142,205.5024735000916,6708.625889470568,6834.9308558914345,6842.217311243876,1250.25980049395,1861.2613070290536,2067.4478025070857,6323.122330504702,6937.076413515024,7129.4196466880385
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,0,11531.22975100996,3.468840779665899,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1640.3184515074827,2905.978506291285,3031.437777504907,7549.156279041199,8009.827040403616,8158.723632891197,164.5342719857581,174.31240327423438,178.08396819978952,7766.061867005192,7801.724671619013,7815.064137178706,1809.2668345198035,2910.07898747921,3037.693686786224,7289.226261986187,8028.977909998503,8162.824242853094
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,0,11640.229835000355,3.4363582649997375,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1643.8819824834354,2825.2210199309047,3114.5906161511084,7498.821248533204,8046.555654803524,8230.357164359302,166.4081999915652,173.10606388491578,175.689525672351,7834.23820900498,7864.9958057911135,7876.859450265765,1812.7655859861989,2887.405835528625,3115.1459118322236,6678.713843488367,8064.862797997193,8234.84382503957
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Chunked prefill,1,11529.637984000146,3.469319683368082,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1654.127965477528,2921.796762017766,3035.5777895776555,7547.461175476201,8043.582956667524,8183.043578622746,165.99590802798048,174.07838731305674,177.19591503730044,7791.754845995456,7825.492073287023,7838.505003813771,1826.6353585349862,2923.9882380061317,3041.9226101366803,7273.217321489938,8054.645847470965,8187.345304302289
high_l90,high,90,baichuan2-7b-chat,Baichuan2-7B-Chat,Sarathi,1,11686.01657601539,3.4228943404116663,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/high_l90/baichuan2-7b-chat_fixed_chunk_vs_sarathi.json,40.0,4.0,36.0,0.9,1659.934257506393,2887.068194942549,3135.4093315417413,7681.330191990128,8172.844750387594,8295.88207374909,166.3011035125237,167.3745370353572,167.3745370353572,7898.517769004684,7936.180805589538,7950.707976843696,1834.0489894908387,2933.291058521718,3141.8563488230575,7495.427075016778,8184.352156007662,8299.946964747505
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,9897.57308998378,4.04139475771889,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,127.74143449496478,155.6617888913028,522.8180214908206,4141.960936016403,4178.498290281277,4546.56217425887,127.37157248193398,129.3615390022751,129.8383583955001,4135.537933994783,4151.796510501299,4152.933655877132,442.0004839776084,533.9857283688616,567.4888490029844,4463.064448995283,4557.7766265079845,4591.419983255328
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,9847.094678028952,4.0621118520621975,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,125.19996298942715,154.01924676843953,518.8705463602672,4098.161470028572,4128.999181668041,4493.425513618276,125.11200198787265,128.11090046307072,128.88874507625587,4096.782434469787,4101.4122254855465,4103.406725963578,437.61110497871414,530.0920035806485,563.7563752417918,4407.358240481699,4504.542909777956,4537.895098256995
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,9836.337686050683,4.066554166468446,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,124.97384400921874,168.87071663513814,519.8828452971065,4072.2751909925137,4106.839825690258,4463.652642072993,124.87636599689722,126.26753549557179,139.28657947690223,4072.1640565025155,4076.079477497842,4081.088823993923,447.5551909999922,529.1561133752111,556.9759176095249,4389.152818010189,4473.453518591123,4502.856148145511
mid_l10,mid,10,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,9844.369550002739,4.063236329845914,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l10/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,36.0,4.0,0.1,124.53127151820809,153.49236220936325,511.99841596651817,4058.705767005449,4091.556963551557,4449.747341812472,124.03457902837545,126.4880390081089,129.1393850115128,4057.338330487255,4065.6312179926317,4066.85834681266,435.56732349679805,522.9766175849363,555.9112224401906,4369.787420495413,4460.830606013769,4494.080398617662
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,10049.41942600999,3.980329440372612,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,128.51778996991925,531.2682029092684,703.3717580599478,4433.39396599913,4778.090207988862,4872.990470858058,125.93252150691114,158.11908439500257,182.858248030534,4399.030580010731,4454.423878912348,4456.2907881400315,517.2725144948345,681.9120798725635,707.4306624307064,4741.181281511672,4858.9065781096,4879.030811180128
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,10411.502255010419,3.841904753058133,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,143.50141648901626,613.9874774147756,757.3661568248644,4874.262132012518,5239.135592972161,5361.016379631474,141.90062551642768,168.553573905956,207.1982662926894,4739.624975511106,4885.329883766826,4896.076002168702,557.5123694725335,724.4698740367312,767.73814026732,5223.553874995559,5307.786752283573,5382.551767930272
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,9917.011983052362,4.033472992505993,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,129.76147697190754,528.012738423422,690.7478102773894,4433.667540492024,4754.552549880464,4858.9843008475145,127.48816551174968,159.60684799356386,178.98244731128216,4275.548380013788,4437.837507179938,4441.131059744512,503.83919198065996,670.0908607570454,695.4177922627423,4716.572237026412,4812.232448894065,4877.75063612673
mid_l30,mid,30,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,1,10350.020519981626,3.8647266372831317,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l30/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,28.0,12.0,0.3,145.28622300713323,593.2474579196423,751.7083886696491,4918.311342509696,5274.379615712678,5394.948813834344,141.59016401390545,177.15593760367483,209.01916503091343,4782.659747492289,4936.5826603840105,4939.459952664329,564.2916679789778,733.7464908137918,753.8474847760517,5250.670806504786,5350.874164822744,5412.080227714614
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,0,10436.582963971887,3.8326720669096335,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,300.92913401313126,668.4226160985418,795.2540591638535,4921.677264006576,5321.379930811236,5445.677036570851,129.3802419968415,185.3913307713811,225.37662585324142,4902.56243548356,5041.666256310418,5042.095191472326,588.9862985059153,738.6385290243198,798.124830359593,5170.789087511366,5374.346028617583,5451.625283958856
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Sarathi,0,10387.861922965385,3.8506480252272497,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,301.2687299924437,667.3233310109936,808.6460856173653,4910.3635999781545,5333.442015800392,5442.132585870568,129.2443065030966,184.0370504010935,224.62049233727157,4887.315528496401,5049.988978926558,5078.525742570637,574.6538755483925,740.7612426846755,811.077002218226,5153.603401005967,5374.347562849289,5446.88508287305
mid_l50,mid,50,qwen2.5-7b-instruct,Qwen2.5-7B-Instruct,Chunked prefill,1,10484.180355037097,3.8152720237001745,/home/onceas/Arantir/CUCUMIS-lorekeep/lorekeep/results/chapter5_baseline_variants/ratio_sweep_20step_5models_a100_overnight_baseline/raw/mid_l50/qwen2.5-7b-instruct_fixed_chunk_vs_sarathi.json,40.0,20.0,20.0,0.5,301.04102101176977,679.9588860361837,835.2169264480472,4990.630344022065,5400.16407231451,5537.229030448943,131.10415800474584,196.78572902921587,216.95224475814027,4970.749897009227,5122.121106483974,5129.424831044162,582.1737804799341,707.8725608880633,846.879135435447,5240.771577518899,5465.78629539581,5543.793775849044
