density,density_level,target_long_fraction_pct,model_key,model_label,method,method_variant,resource_profile,kv_profile,repeat_index,req_id,prefill_service_ms,decode_service_ms,decode_first_token_ms,source_first_latency_ms,source_finish_latency_ms
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_02,258.58669698936865,4208.885327039752,12.2794330236502,270.86613001301885,4467.472024029121
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_03,257.9448189935647,4221.9350060331635,13.499827007763088,271.4446460013278,4479.879825026728
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_04,269.5279749459587,4225.338886026293,7.724713010247797,277.2526879562065,4494.866860972252
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_05,213.96715502487496,4229.3795790174045,4.01879899436608,217.98595401924103,4443.346734042279
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_06,214.96049303095788,4209.239564952441,3.4447979414835572,218.40529097244143,4424.200057983398
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_07,216.66562999598682,4222.322930989321,2.9915960039943457,219.65722599998116,4438.988560985308
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_08,231.342762010172,4199.728020990733,5.82905497867614,237.17181698884815,4431.070783000905
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_09,215.20084398798645,4207.460403034929,6.624470988754183,221.82531497674063,4422.661247022916
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_10,213.87908497126773,4214.073095063213,8.54910706402734,222.42819203529507,4427.952180034481
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_11,211.17393503664061,4213.149027957115,5.602178978733718,216.77611401537433,4424.322962993756
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_12,215.58561199344695,4219.179617008194,7.429346034768969,223.01495802821591,4434.765229001641
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_13,211.38372598215938,4236.649537982885,10.826721030753106,222.21044701291248,4448.033263965044
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_14,261.6511260275729,4210.740989947226,5.180970940273255,266.83209696784616,4472.392115974799
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_15,211.56980900559574,4217.045718978625,12.232311011757702,223.80212001735345,4428.6155279842205
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_16,268.98781198542565,4216.615658020601,5.948026024270803,274.93583800969645,4485.603470006026
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_17,217.3528490238823,4230.739766964689,5.41962095303461,222.7724699769169,4448.092615988571
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_18,215.51494701998308,4218.2070830021985,4.445775004569441,219.96072202455252,4433.722030022182
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_19,214.52923701144755,4200.313252978958,9.4308479456231,223.96008495707065,4414.842489990406
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_20,212.2639599838294,4230.036534019746,13.3037319756113,225.5676919594407,4442.300494003575
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_21,222.4806399899535,4241.081189014949,7.707053038757294,230.18769302871078,4463.561829004902
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_22,212.66960399225354,4212.092890986241,6.543704017531127,219.21330800978467,4424.762494978495
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_23,213.37015699828044,4213.395901024342,9.365181031171232,222.73533802945167,4426.766058022622
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_24,263.32946796901524,4224.5874760556035,2.6216450496576726,265.9511130186729,4487.916944024619
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_25,217.19323203433305,4229.131844942458,7.888575957622379,225.08180799195543,4446.325076976791
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_26,214.3974110367708,4202.913384011481,6.619660009164363,221.01707104593515,4417.310795048252
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_27,214.32897896738723,4208.503948058933,3.214203054085374,217.5431820214726,4422.83292702632
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_28,212.07691199379042,4222.336242033634,7.378395996056497,219.45530798984692,4434.413154027425
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_29,213.06822198675945,4218.779444054235,6.949825037736446,220.0180470244959,4431.847666040994
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_30,212.76924898847938,4203.892752004322,9.316253010183573,222.08550199866295,4416.662000992801
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_31,263.81953503005207,4199.633275973611,5.09566895198077,268.91520398203284,4463.452811003663
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_32,220.58210300747305,4228.691447002348,4.085040010977536,224.6671430184506,4449.273550009821
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_33,260.0041029509157,4217.130938079208,14.810880064032972,274.81498301494867,4477.135041030124
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,68.71188100194559,4199.564155947883,1.3289469643495977,70.04082796629518,4268.276036949828
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,68.44990700483322,4197.109459026251,2.9776699957437813,71.427577000577,4265.559366031084
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,69.92258899845183,4220.842626993544,0.39582501631230116,70.31841401476413,4290.765215991996
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,70.18940895795822,4209.890683006961,65.77954192198376,69.92620200617239,4280.080091964919
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_a,209.3650730093941,4209.398396022152,9.333549009170383,218.6986220185645,4418.763469031546
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_b,272.5854759919457,4255.684342002496,4.237653047312051,276.82312903925776,4528.269817994442
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_00,213.8663399964571,4212.076187017374,11.472638987470418,225.33897898392752,4425.942527013831
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_01,219.68727296916768,4669.879333989229,9.115931985434145,228.80320495460182,4889.566606958397
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_02,260.73037303285673,4676.724641933106,7.519042934291065,268.2494159671478,4937.455014965963
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_03,260.11038600699976,4219.067736994475,7.67229899065569,267.78268499765545,4479.178123001475
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_04,268.9069979824126,4676.4526549959555,8.238159993197769,277.14515797561035,4945.359652978368
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_05,211.75994799705222,4214.77513294667,5.478004983160645,217.23795298021287,4426.535080943722
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_06,216.36165102245286,4214.221799978986,4.21571295009926,220.57736397255212,4430.583451001439
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_07,215.43914003996179,4210.003517917357,3.230519942007959,218.66965998196974,4425.442657957319
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_08,229.16103299940005,4201.3516160077415,1.9181580282747746,231.07919102767482,4430.512649007142
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_09,216.237973945681,4670.653700013645,11.518393002916127,227.75636694859713,4886.891673959326
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_10,217.4586930195801,4652.496223978233,13.52146896533668,230.98016198491678,4869.954916997813
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_11,214.22787598567083,4665.878655971028,11.990136001259089,226.21801198692992,4880.106531956699
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_12,211.99058601632714,4210.445746954065,9.487474977504462,221.4780609938316,4422.436332970392
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_13,211.11777500482276,4649.983658047859,10.551245999522507,221.66902100434527,4861.101433052681
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_14,261.1192950280383,4224.791023996659,4.813820996787399,265.9331160248257,4485.910319024697
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_15,215.27690801303834,4210.167187964544,10.172639973461628,225.44954798649997,4425.444095977582
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_16,267.55277800839394,4662.284096993972,12.059389031492174,279.6121670398861,4929.836875002366
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_17,210.53711703279987,4213.173650961835,9.010838926769793,219.54795595956966,4423.710767994635
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_18,217.602590972092,4665.331258031074,10.775431990623474,228.37802296271548,4882.933849003166
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_19,220.83189495606348,4651.417612098157,7.921598094981164,228.75349305104464,4872.249507054221
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_20,216.16227796766907,4676.625958003569,15.941970981657505,232.10424894932657,4892.7882359712385
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_21,223.53066102368757,4661.182034993544,10.174228984396905,233.70489000808448,4884.712696017232
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_22,213.89010903658345,4662.559350952506,13.639320968650281,227.52943000523373,4876.4494599890895
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_23,213.90829398296773,4687.778340012301,15.574413002468646,229.48270698543638,4901.6866339952685
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_24,264.84659500420094,4644.631649018265,4.950700968038291,269.7972959722392,4909.478244022466
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_25,216.54296899214387,4212.314441043418,4.139571043197066,220.68254003534093,4428.857410035562
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_26,213.57099601300433,4661.0323039931245,15.147667960263789,228.71866397326812,4874.603300006129
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_27,213.99908099556342,4679.282929981127,9.889421984553337,223.88850298011675,4893.282010976691
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_28,213.2585330400616,4665.832057944499,13.422773918136954,226.68130695819855,4879.090590984561
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_29,214.24951299559325,4655.388137965929,15.580973995383829,229.83048699097708,4869.637650961522
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_30,211.4903400070034,4654.780623037368,17.513844999484718,229.00418500648811,4866.2709630443715
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_31,263.36269098101184,4661.774525011424,5.790087045170367,269.1527780261822,4925.137215992436
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_32,218.2225760188885,4204.258022014983,5.830147012602538,224.05272303149104,4422.4805980338715
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,long_extra_33,260.0096059613861,4245.732698997017,12.047577009070665,272.0571829704568,4505.742304958403
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,mid_b,68.77861201064661,4200.085763994139,1.2362549896351993,70.01486700028181,4268.864376004785
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_a,68.3986289659515,4176.252675009891,2.051551011390984,70.45017997734249,4244.651303975843
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_00,69.19421296333894,4215.071493061259,2.740542055107653,71.9347550184466,4284.265706024598
high_l90,high,90,qwen2.5-7b-instruct,Qwen--Qwen2.5-7B-Instruct,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,1,short_extra_01,74.99154697870836,4346.881125005893,67.92001757821708,70.48377802129835,4421.872671984602
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_a,213.36365304887295,1027.0468349917792,8.845076954457909,222.20873000333086,1240.4104880406521
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_b,263.6284829932265,4615.991597005632,10.685748013202101,274.3142310064286,4879.620079998858
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_00,220.33357300097123,1324.833018006757,7.252028037328273,227.5856010382995,1545.1665910077281
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,long_extra_01,223.72232103953138,4602.459054964129,0.3470549709163606,224.06937601044774,4826.18137600366
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,mid_b,75.44872799189761,4582.942121021915,1.4837940107099712,76.93252200260758,4658.390849013813
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_a,76.38354995287955,4577.843726030551,0.11004501720890403,76.49359497008845,4654.22727598343
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_00,84.44213500479236,4569.394453952555,71.39678834300867,76.59281598171219,4653.836588957347
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_01,76.96324895368889,4615.991874074098,0.5780200590379536,77.54126901272684,4692.955123027787
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_02,77.85557996248826,4580.579494067933,0.24730106815695763,78.10288103064522,4658.435074030422
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_03,75.71350899524987,4594.330767984502,1.4334599836729467,77.14696897892281,4670.044276979752
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_04,76.07089000521228,4593.753875989933,0.25647401344031096,76.32736401865259,4669.824765995145
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_05,76.5451819752343,4587.514156010002,0.3700990346260369,76.91528100986034,4664.059337985236
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_06,77.39638397470117,3432.02614801703,53.6254085627661,76.91824197536334,3509.4225319917314
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_07,76.27110497560352,4614.041615044698,0.5527380271814764,76.823843002785,4690.312720020302
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_08,78.50225700531155,4580.018448003102,71.56278825004847,77.09528197301552,4658.520705008414
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_09,75.0187539961189,4673.361213004682,2.1923540043644607,77.21110800048336,4748.379967000801
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_10,75.81638800911605,1977.6624630321749,2.072400995530188,77.88878900464624,2053.478851041291
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_11,77.34586298465729,4581.100613053422,71.57969707895973,77.14983803452924,4658.44647603808
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_12,75.40258695371449,4586.714085016865,1.0003410279750824,76.40292798168957,4662.11667197058
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_13,76.7093530157581,4639.399904932361,1.2421469436958432,77.95149995945394,4716.109257948119
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_14,75.75339800678194,4589.460533985402,1.1321059428155422,76.88550394959748,4665.213931992184
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_15,76.35247497819364,4592.292454035487,71.75456959430448,75.68804698530585,4668.644929013681
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_16,77.27782696019858,4599.87178404117,0.9795930818654597,78.25742004206404,4677.149611001369
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_17,229.70642999280244,4521.603792032693,70.65005925051082,152.50510902842507,4751.310222025495
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_18,77.1756999893114,4554.517816985026,71.16434089039103,76.88146899454296,4631.693516974337
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_19,78.37079494493082,4571.391729055904,0.24331104941666126,78.61410599434748,4649.762524000835
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_20,84.74775904323906,4579.162841953803,71.54941940552817,78.27128598000854,4663.910600997042
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_21,75.64965297933668,4586.599271045998,1.4805750688537955,77.13022804819047,4662.248924025334
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_22,77.28429703274742,4603.075818973593,0.9052499663084745,78.18954699905589,4680.360116006341
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_23,75.03476098645478,4571.093514037784,2.391201036516577,77.42596202297136,4646.128275024239
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_24,77.12392200483009,4589.673508016858,0.013131008017808199,77.1370530128479,4666.797430021688
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_25,75.05607401253656,4582.78146100929,2.1855049999430776,77.24157901247963,4657.837535021827
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_26,75.48711204435676,3215.9265499794856,2.007049974054098,77.49416201841086,3291.4136620238423
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_27,78.3478090306744,4556.058220972773,71.18840970269957,77.55253999494016,4634.406030003447
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_28,76.43633603584021,3884.7057090024464,0.7317029521800578,77.16803898802027,3961.1420450382866
mid_l10,mid,10,baichuan2-7b-chat,baichuan-inc--Baichuan2-7B-Chat,DistServe,DistServe-2A100,distserve_2a100,realistic_pcie,0,short_extra_29,78.17060803063214,4573.275766975712,71.4574338589955,77.24561501527205,4651.446375006344
